재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[039560],다산네트웍스,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,-34844789455,1.20314E+11,93167924
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[039560],다산네트웍스,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,37260859538,31626340119,32119052592
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),-4966024754,2883890915,-526553471
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타영업외수익,3184840143,3796649406,5165611603
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타영업외비용,454458543,2040432749,9506936942
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,6914222337,8730603533,6585575131
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,entity00624518_udf_IS_201711315223302_StatementOfComprehensiveIncomeAbstract,      연구개발비,2714153677,1975744929,1895603749
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,entity00624518_udf_IS_20201113212625280_StatementOfComprehensiveIncomeAbstract,      대손상각비(환입),22628961,-76616235,42911535
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,entity00624518_udf_IS_202011132127478_StatementOfComprehensiveIncomeAbstract,      이자수익,202803791,355952914,1122531651
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,-4251044576,-19015670632,-19292230156
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,26623849443,32522454975,29017067790
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),-204,111,12
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),-204,79,-160
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,15455967488,14084487890,11825089326
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,13260344952,10830129814,14416948706
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,4684980221,13513623142,7997536944
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),-811925098,195016801,-1313560977
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-834507775,-20562356241,-19452303354
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,"            세후기타포괄손익, 지분상품에 대한 투자자산",-834507775,-20562356241,-19452303354
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),-3416536801,1546685609,160073198
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),-4228461899,1741702410,-1153487779
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[154040],다산솔루에타,코스닥시장상장법인,262,전자 부품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,31308829664,46036078117,37014604734
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),19848873190,10392346904,-1991506527
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_OtherGains,      영업외손익,-2673656207,-5179345699,-5293975765
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_GainsOnDisposalsOfIntangibleAssets,         기타비용,-3063203492,-4684886644,-3456716311
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_GainsOnValuationOfLongTermFinancialInstruments,         금융수익,4087592708,3182428543,1636720522
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,         지분법평가손익,103856651,-1018511191,-343407552
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_ReversalsOfPropertyPlantAndEquipment,         기타수익,3252644658,4996827017,2037103446
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_GainsOnDisposalsOfPropertyPlantAndEquipment,         금융비용,-7054546732,-7655203424,-5167675870
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,28260317545,27030557146,25709663360
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,13157948713,2905757784,-5361074969
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,2.42917E+11,2.24221E+11,2.31512E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),748,172,-331
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),660,167,-331
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,48109190735,37422904050,23718156833
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,3310199937,2244176218,-2098301535
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-707068333,-63067203,-173894212
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목(세후기타포괄손익),-707068333,-63067203,-173894212
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정손익(세후기타포괄손익),-707068333,-63067203,-153521432
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            지분법자본변동,0,0,-20372780
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),13865017046,2968824987,-5187180757
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),17175216983,5213001205,-7285482292
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[058730],다스코,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,2.91027E+11,2.61643E+11,2.5523E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익,56545210587,53297762546,46219839513
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,14874428777,3891186972,8793412160
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,10122345692,9348590590,14116933662
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,30057302059,25321286100,23798850808
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,89302976147,62343568674,62797882814
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,2.08004E+11,2.22794E+11,2.02878E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,entity00176914_udf_IS_20171110201019663_EarningsPerShareAbstract,         기본 및 희석 주당이익,2156,1726,1419
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,9716270862,7371060918,7512087129
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,51759235761,52110695278,40206163576
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,86602512646,78619048646,70018690321
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),10294637616,18088017754,12187278785
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-3742644808,-12148406860,1394767141
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_ReclassificationAdjustmentsOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,            기타포괄손익-공정가치 측정 금융자산 평가손익(채무상품),-425093980,703757520,183147960
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,entity00176914_udf_IS_2020317115617981_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            기타포괄손익-공정가치 측정 금융자산 평가손익(지분상품),-3141551553,-11650460901,2668708459
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정요소,-1026187235,205811561,-1090793358
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익,93045620955,74491975534,61403115673
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,1.0334E+11,92579993288,73590394458
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[023590],다우기술,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,2.94607E+11,3.01413E+11,2.72897E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),5804651102,7039618549,10344457722
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,309191136,259498792,18108273849
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,5039425876,31032616,2190365485
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,27332012172,20583326535,18041732070
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,5963732394,22173604268,24502893824
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,1.56872E+11,1.62307E+11,1.88786E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),171,559,639
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),171,559,639
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,12060817084,9271223533,6352165338
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,17460046658,16752894216,12498175772
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,33136663274,27622945084,28386189792
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),-73251341,-6655357711,7937018087
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-583164883,768491149,31535391
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는 항목,-583164883,768491149,31535391
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정요소,-583164883,768491149,31535391
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),6546897277,21405113119,24471358433
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),6473645936,14749755408,32408376520
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[032190],다우데이타,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,1.90009E+11,1.8993E+11,2.17172E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,entity00523307_udf_IS_202231691713792_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            기타포괄손익-공정가치금융 자산평가손익(세후기타포괄손익),-14608231,31616479,0
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익,21575460990,-1.43145E+11,-14515639350
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,9362797480,3848610311,7424127634
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,8437490730,13969583148,1445322919
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,44283633153,41264072841,36101793819
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄이익(손실),8497192410,-1.21875E+11,-10386564066
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,2.79179E+11,3.09358E+11,2.72013E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),303,-4306,-311
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),280,-4306,-311
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,12702518393,6192796706,2769009008
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,1401723562,1041038545,600177321
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,65859094143,-1.01881E+11,21586154469
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),832906716,-14674663911,-1383534836
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-1869873783,21868139291,-1064432580
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정요소,-1892663285,-88369777,-1056449913
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[068240],다원시스,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,"            세후기타포괄손익, 자산재평가차익(차손)",37397733,21924892589,-7982667
